Timestamp,PID,Nombre,Ruta,Usuario,Tiempo de creación,Proceso padre,Numero lecturas,Bytes leidos,Numero escrituras,Bytes escritos,Numero otras operaciones,Bytes otras operaciones
2025-03-24 11:34:06,9084,svchost.exe,C:\Windows\System32\svchost.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:21:36,960 (services.exe),285,1163364,5401,11400944,1219,46373
2025-03-24 11:34:06,9128,explorer.exe,C:\Windows\explorer.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:21:37,N/A,86345,51528577,2880,4339803,104456,3473311
2025-03-24 11:34:06,9144,taskhostw.exe,C:\Windows\System32\taskhostw.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:21:36,1904 (svchost.exe),10,17251,2,188,574,5656
2025-03-24 11:34:06,9208,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,DESKTOP-AOEVUGH\arman,2025-03-24 10:40:25,17100 (msedge.exe),95,88520,104,95288,116,11940
2025-03-24 11:34:06,9224,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SERVICIO LOCAL,2025-03-24 09:21:37,960 (services.exe),58,28420,8,36116,11463,361118
2025-03-24 11:34:06,9364,igfxEMN.exe,C:\Windows\System32\DriverStore\FileRepository\cui_dch.inf_amd64_8f68d4f94f46f7aa\igfxEMN.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:21:37,2308 (igfxCUIServiceN.exe),0,0,3,25308,28982,12333944
2025-03-24 11:34:06,9512,StartMenuExperienceHost.exe,C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:21:38,1084 (svchost.exe),128,311227,53,22628,1532,15164
2025-03-24 11:34:06,9912,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,2025-03-24 11:22:13,960 (services.exe),25,3062320,6,49428,1632,77816
2025-03-24 11:34:06,9972,svchost.exe,C:\Windows\System32\svchost.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:21:37,960 (services.exe),0,0,0,0,312,3396
2025-03-24 11:34:06,10188,MSI.CentralServer.exe,C:\Program Files (x86)\MSI\One Dragon Center\MSI.CentralServer.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:38,5528 (MSI_Central_Service.exe),323,1048981,992,11673939,18114,520971
2025-03-24 11:34:06,10228,conhost.exe,C:\Windows\System32\conhost.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:38,10188 (MSI.CentralServer.exe),0,0,0,0,380,28418
2025-03-24 11:34:06,10300,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:21:38,1084 (svchost.exe),30,152687,2,248,11022,125530
2025-03-24 11:34:06,10336,audiodg.exe,C:\Windows\System32\audiodg.exe,NT AUTHORITY\SERVICIO LOCAL,2025-03-24 11:33:45,4180 (svchost.exe),0,0,0,0,561,16158
2025-03-24 11:34:06,10396,WhatsApp.exe,C:\Program Files\WindowsApps\5319275A.WhatsAppDesktop_2.2509.4.0_x64__cv1g1gvanyjgm\WhatsApp.exe,DESKTOP-AOEVUGH\arman,2025-03-24 11:05:55,1084 (svchost.exe),3606,12595377,148,299720,2838,72608
2025-03-24 11:34:06,10488,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:38,960 (services.exe),3,36,0,0,11678,290172
2025-03-24 11:34:06,10648,SearchApp.exe,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:21:38,1084 (svchost.exe),5936,35675702,2735,20472570,15645,1489226
2025-03-24 11:34:06,10692,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:44:25,6952 (Code.exe),171,487783,4,143,3812,61096
2025-03-24 11:34:06,10848,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:21:39,1084 (svchost.exe),44525,5866579,3,408,8322,609706
2025-03-24 11:34:06,11200,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SERVICIO LOCAL,2025-03-24 09:21:39,960 (services.exe),12,144024,1,16466,1330,113367
2025-03-24 11:34:06,11816,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:21:39,1084 (svchost.exe),93034,17590785,9,288,11604,833224
2025-03-24 11:34:06,11996,NisSrv.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25010.11-0\NisSrv.exe,NT AUTHORITY\SERVICIO LOCAL,2025-03-24 09:21:42,960 (services.exe),0,0,0,0,631,2818
2025-03-24 11:34:06,12224,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:22:38,16688 (chrome.exe),695,258224,744,514540,168,14944
2025-03-24 11:34:06,12364,SoundTune.exe,C:\Program Files (x86)\MSI\One Dragon Center\Sound Tune\SoundTune.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:21:53,1904 (svchost.exe),67,232514,17,883,1573,33994
2025-03-24 11:34:06,12500,Code.exe,C:\Users\arman\AppData\Local\Programs\Microsoft VS Code\Code.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:44:23,15596 (Code.exe),218,1209490,303,1225208,19968,423056
2025-03-24 11:34:06,12676,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:44,960 (services.exe),5,1640,0,0,201,546
2025-03-24 11:34:06,12712,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,DESKTOP-AOEVUGH\arman,2025-03-24 10:40:25,17100 (msedge.exe),2087,2121272,2664,5685339,121,12032
2025-03-24 11:34:06,12848,RtkAudUService64.exe,C:\Windows\System32\DriverStore\FileRepository\realtekservice.inf_amd64_3cf99e411755df38\RtkAudUService64.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:21:50,9128 (explorer.exe),0,0,0,0,2468,33033
2025-03-24 11:34:06,12900,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:22:35,16688 (chrome.exe),41304,36440306,27226,33784593,593,15280
2025-03-24 11:34:06,13028,PhoneExperienceHost.exe,C:\Program Files\WindowsApps\Microsoft.YourPhone_1.25021.67.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:21:49,1084 (svchost.exe),302,574053,1,8,4367,152068
2025-03-24 11:34:06,13036,CompPkgSrv.exe,C:\Windows\System32\CompPkgSrv.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:22:21,1084 (svchost.exe),0,0,0,0,37,244
2025-03-24 11:34:06,13184,SecurityHealthSystray.exe,C:\Windows\System32\SecurityHealthSystray.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:21:49,9128 (explorer.exe),0,0,0,0,80,798
2025-03-24 11:34:06,13248,Rechner + UWP.exe,C:\Program Files\WindowsApps\14385JonasZoche.Rechner_4.1.9019.0_x64__7yjengah4ymn8\Rechner + UWP.exe,DESKTOP-AOEVUGH\arman,2025-03-24 10:37:26,1084 (svchost.exe),761,96462,23,11250,920,7140
2025-03-24 11:34:06,13408,dllhost.exe,C:\Windows\System32\dllhost.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:21:50,1084 (svchost.exe),142,8294400,301,9134080,2157,58516
2025-03-24 11:34:06,13432,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,DESKTOP-AOEVUGH\arman,2025-03-24 11:20:27,6952 (Code.exe),172,537675,382,20585,10954,145512
2025-03-24 11:34:06,13628,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\134.0.3124.83\msedgewebview2.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:22:39,17120 (SearchApp.exe),8627,17952697,6521,17169566,45253,3185565
2025-03-24 11:34:06,13740,svchost.exe,C:\Windows\System32\svchost.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:23:23,960 (services.exe),126,7208964,17,294916,867,9540
2025-03-24 11:34:06,13772,Canva.exe,C:\Users\arman\AppData\Local\Programs\Canva\Canva.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:21:53,N/A,7,538329,0,0,366,5020
2025-03-24 11:34:06,13812,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\134.0.3124.83\msedgewebview2.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:22:40,13628 (msedgewebview2.exe),765,2858816,1200,497626,2268,53952
2025-03-24 11:34:06,13908,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\134.0.3124.83\msedgewebview2.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:22:40,13628 (msedgewebview2.exe),146,907215,105,562863,90,11190
2025-03-24 11:34:06,14152,Canva.exe,C:\Users\arman\AppData\Local\Programs\Canva\Canva.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:21:52,N/A,4,144,4,48,307,1028
2025-03-24 11:34:06,14352,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:55,960 (services.exe),10,40960,18,122880,6292,119984
2025-03-24 11:34:06,14640,Start_HDR.exe,C:\Program Files (x86)\MSI\One Dragon Center\Base Module\Start_HDR.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:22:00,1904 (svchost.exe),38,134262,5,78134,501,8748
2025-03-24 11:34:06,15172,IGCC.exe,C:\Program Files\WindowsApps\AppUp.IntelGraphicsExperience_1.100.5688.0_x64__8j3eq9eme6ctt\IGCC.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:21:58,1084 (svchost.exe),470,20987,25,11390,846,9556
2025-03-24 11:34:06,15224,IGCCTray.exe,C:\Program Files\WindowsApps\AppUp.IntelGraphicsExperience_1.100.5688.0_x64__8j3eq9eme6ctt\GCP.ML.BackgroundSysTray\IGCCTray.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:21:57,9128 (explorer.exe),739,1025915,35,3998,3998,53848
2025-03-24 11:34:06,15376,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:22:46,16688 (chrome.exe),464,14211518,414,72104,1116,22348
2025-03-24 11:34:06,15408,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:22:46,16688 (chrome.exe),1939,65652,2067,89404,634,36640
2025-03-24 11:34:06,15420,conhost.exe,C:\Windows\System32\conhost.exe,DESKTOP-AOEVUGH\arman,2025-03-24 11:20:27,6952 (Code.exe),27,794,64,7775,7703,552603
2025-03-24 11:34:06,15532,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SERVICIO LOCAL,2025-03-24 09:23:37,960 (services.exe),1,116,1,160,684,594
2025-03-24 11:34:06,15596,Code.exe,C:\Users\arman\AppData\Local\Programs\Microsoft VS Code\Code.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:44:22,9128 (explorer.exe),167015,101429455,83035,55352655,47290,1321568
2025-03-24 11:34:06,15628,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SERVICIO LOCAL,2025-03-24 09:23:36,960 (services.exe),1,116,1,160,612,21346
2025-03-24 11:34:06,15868,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:22:07,960 (services.exe),0,0,0,0,550,341270
2025-03-24 11:34:06,15992,Code.exe,C:\Users\arman\AppData\Local\Programs\Microsoft VS Code\Code.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:44:27,4480 (Code.exe),23323,132291054,3791,2622066,88243,3811666
2025-03-24 11:34:06,16624,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:22:38,16688 (chrome.exe),1092,1007720,1495,852636,168,14754
2025-03-24 11:34:06,16688,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:22:34,9128 (explorer.exe),937335,1108922148,668554,690776615,276547,12762630
2025-03-24 11:34:06,16812,LockApp.exe,C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe,DESKTOP-AOEVUGH\arman,2025-03-24 10:30:49,1084 (svchost.exe),94,45525,36,19929,934,9002
2025-03-24 11:34:06,17088,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:22:35,16688 (chrome.exe),94802,11288080,137616,139139140,168,14340
2025-03-24 11:34:06,17100,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,DESKTOP-AOEVUGH\arman,2025-03-24 10:40:13,N/A,8166,40377115,5440,18351007,46799,3037674
2025-03-24 11:34:06,17120,SearchApp.exe,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:22:39,1084 (svchost.exe),342,837158,292,880296,1797,25834
2025-03-24 11:34:06,17176,Code.exe,C:\Users\arman\AppData\Local\Programs\Microsoft VS Code\Code.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:44:23,15596 (Code.exe),5309,70586625,1631,7102692,47511,4116142
2025-03-24 11:34:06,17256,TextInputHost.exe,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:22:38,1084 (svchost.exe),8,45443,1,8,769,4504
2025-03-24 11:34:06,17356,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:22:35,16688 (chrome.exe),600286,1605510330,531973,62441977,97101,3822170
2025-03-24 11:34:06,17380,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:22:38,16688 (chrome.exe),80983,15409722,89765,161524781,169,14784
2025-03-24 11:34:06,17396,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\134.0.3124.83\msedgewebview2.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:22:40,13628 (msedgewebview2.exe),2176,1842937,2470,3434180,125,12698
2025-03-24 11:34:11,4,System,,NT AUTHORITY\SYSTEM,2025-03-24 09:21:19,0 (System Idle Process),317,66738492,3225,486526468,103224,3888758
2025-03-24 11:34:11,172,Registry,Registry,NT AUTHORITY\SYSTEM,2025-03-24 09:21:13,N/A,4,16384,4061,157360128,318,3859
2025-03-24 11:34:11,632,smss.exe,C:\Windows\System32\smss.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:19,4 (System),22,16804,15,66032,556,13540
2025-03-24 11:34:11,680,csrss.exe,C:\Windows\System32\csrss.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:31,N/A,206765,5502464,0,0,18212,393330
2025-03-24 11:34:11,696,wininit.exe,C:\Windows\System32\wininit.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:31,N/A,3,17924,0,0,354,2858
2025-03-24 11:34:11,836,csrss.exe,C:\Windows\System32\csrss.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:29,N/A,537,424141,0,0,11051,270925
2025-03-24 11:34:11,960,services.exe,C:\Windows\System32\services.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:31,696 (wininit.exe),3,8308,1,160,7558,161880
2025-03-24 11:34:11,984,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:31,696 (wininit.exe),1633,175456,907,242882,119484,9724349
2025-03-24 11:34:11,1084,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:31,960 (services.exe),59,180294,1,65536,62640,3866012
2025-03-24 11:34:11,1136,winlogon.exe,C:\Windows\System32\winlogon.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:31,N/A,4,18064,0,0,310,236966
2025-03-24 11:34:11,1156,fontdrvhost.exe,C:\Windows\System32\fontdrvhost.exe,Font Driver Host\UMFD-0,2025-03-24 09:21:31,696 (wininit.exe),0,0,0,0,30,744
2025-03-24 11:34:11,1220,fontdrvhost.exe,C:\Windows\System32\fontdrvhost.exe,Font Driver Host\UMFD-1,2025-03-24 09:21:31,1136 (winlogon.exe),0,0,0,0,129,3218
2025-03-24 11:34:11,1280,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\Servicio de red,2025-03-24 09:21:31,960 (services.exe),31,126976,0,0,7209,520940
2025-03-24 11:34:11,1332,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:31,960 (services.exe),0,0,0,0,103,396
2025-03-24 11:34:11,1400,dwm.exe,C:\Windows\System32\dwm.exe,Window Manager\DWM-1,2025-03-24 09:21:32,1136 (winlogon.exe),27,109658,0,0,2863,139208
2025-03-24 11:34:11,1612,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SERVICIO LOCAL,2025-03-24 09:21:32,960 (services.exe),0,0,0,0,28,110
2025-03-24 11:34:11,1620,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SERVICIO LOCAL,2025-03-24 09:21:32,960 (services.exe),0,0,0,0,240,15447
2025-03-24 11:34:11,1628,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SERVICIO LOCAL,2025-03-24 09:21:32,960 (services.exe),0,0,0,0,25,238
2025-03-24 11:34:11,1636,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SERVICIO LOCAL,2025-03-24 09:21:32,960 (services.exe),0,0,0,0,251,13460
2025-03-24 11:34:11,1644,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SERVICIO LOCAL,2025-03-24 09:21:32,960 (services.exe),0,0,0,0,543,46952
2025-03-24 11:34:11,1700,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,2025-03-24 10:51:17,960 (services.exe),3,42720,0,0,152,16686
2025-03-24 11:34:11,1736,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:32,960 (services.exe),0,0,0,0,229,8600
2025-03-24 11:34:11,1744,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SERVICIO LOCAL,2025-03-24 09:21:32,960 (services.exe),0,0,0,0,67,302
2025-03-24 11:34:11,1852,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SERVICIO LOCAL,2025-03-24 09:21:32,960 (services.exe),31441,127187712,1102,36040872,5733,106286
2025-03-24 11:34:11,1904,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:32,960 (services.exe),28,9396,548,17191370,8960,2461078
2025-03-24 11:34:11,1932,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:32,960 (services.exe),0,0,0,0,103,4646
2025-03-24 11:34:11,1944,IntelCpHDCPSvc.exe,C:\Windows\System32\DriverStore\FileRepository\iigd_dch.inf_amd64_6b10ae7f2f9034c5\IntelCpHDCPSvc.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:32,960 (services.exe),1,20,1,16,23,244
2025-03-24 11:34:11,1972,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:32,960 (services.exe),15,70,0,0,113,4262
2025-03-24 11:34:11,1988,python.exe,C:\Users\arman\AppData\Local\Programs\Python\Python312\python.exe,DESKTOP-AOEVUGH\arman,2025-03-24 11:33:48,13432 (powershell.exe),102,1241892,20,155339,2278,210262
2025-03-24 11:34:11,1992,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SERVICIO LOCAL,2025-03-24 09:21:32,960 (services.exe),34,714,0,0,41,582
2025-03-24 11:34:11,2096,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:32,960 (services.exe),2,8192,0,0,51734,1649768
2025-03-24 11:34:11,2192,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:32,960 (services.exe),180,3620,0,0,118,2622
2025-03-24 11:34:11,2200,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SERVICIO LOCAL,2025-03-24 09:21:32,960 (services.exe),0,0,0,0,2569,98078
2025-03-24 11:34:11,2208,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,DESKTOP-AOEVUGH\arman,2025-03-24 11:26:12,16688 (chrome.exe),59,63904,83,38528,162,15056
2025-03-24 11:34:11,2252,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SERVICIO LOCAL,2025-03-24 09:21:32,960 (services.exe),0,0,0,0,1310,109638
2025-03-24 11:34:11,2308,igfxCUIServiceN.exe,C:\Windows\System32\DriverStore\FileRepository\cui_dch.inf_amd64_8f68d4f94f46f7aa\igfxCUIServiceN.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:32,960 (services.exe),72,1448,0,0,177,2478
2025-03-24 11:34:11,2348,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SERVICIO LOCAL,2025-03-24 09:21:32,960 (services.exe),0,0,0,0,119,626
2025-03-24 11:34:11,2456,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:32,960 (services.exe),0,0,0,0,125,1628
2025-03-24 11:34:11,2468,WUDFHost.exe,C:\Windows\System32\WUDFHost.exe,NT AUTHORITY\SERVICIO LOCAL,2025-03-24 09:21:32,960 (services.exe),1,1644,16,1646,372,4458
2025-03-24 11:34:11,2628,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\Servicio de red,2025-03-24 09:21:32,960 (services.exe),2,232,2,320,33158,2250703
2025-03-24 11:34:11,2636,ApplicationFrameHost.exe,C:\Windows\System32\ApplicationFrameHost.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:23:01,1084 (svchost.exe),130,67272,1,8,620,9366
2025-03-24 11:34:11,2644,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:32,960 (services.exe),0,0,0,0,216,412798
2025-03-24 11:34:11,2668,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SERVICIO LOCAL,2025-03-24 09:21:32,960 (services.exe),0,0,0,0,2596,123294
2025-03-24 11:34:11,2692,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:51:40,1084 (svchost.exe),0,0,0,0,140,3082
2025-03-24 11:34:11,2740,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SERVICIO LOCAL,2025-03-24 09:21:32,960 (services.exe),0,0,0,0,48,142
2025-03-24 11:34:11,2748,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:22:05,960 (services.exe),374,833956,0,0,818,62762
2025-03-24 11:34:11,2764,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:32,960 (services.exe),0,0,20,7200,5845,151158
2025-03-24 11:34:11,2784,NVDisplay.Container.exe,C:\Windows\System32\DriverStore\FileRepository\nvmi.inf_amd64_ca70e03e74b1e469\Display.NvContainer\NVDisplay.Container.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:32,960 (services.exe),46,3677209,209,32165,2504,37390
2025-03-24 11:34:11,2896,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SERVICIO LOCAL,2025-03-24 09:21:32,960 (services.exe),0,0,0,0,24587,1988870
2025-03-24 11:34:11,2956,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\134.0.3124.83\msedgewebview2.exe,DESKTOP-AOEVUGH\arman,2025-03-24 09:22:39,13628 (msedgewebview2.exe),13,1636,6,72,76,1056
2025-03-24 11:34:11,2964,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:32,960 (services.exe),0,0,0,0,142,2054
2025-03-24 11:34:11,3024,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:32,960 (services.exe),3,313138,584,7201752,10489,153642
2025-03-24 11:34:11,3032,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:32,960 (services.exe),0,0,0,0,36,110
2025-03-24 11:34:11,3124,MemCompression,MemCompression,NT AUTHORITY\SYSTEM,2025-03-24 09:21:32,4 (System),0,0,0,0,0,0
2025-03-24 11:34:11,3164,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:32,960 (services.exe),0,0,0,0,186,2466
2025-03-24 11:34:11,3208,dasHost.exe,C:\Windows\System32\dasHost.exe,NT AUTHORITY\SERVICIO LOCAL,2025-03-24 09:21:32,2964 (svchost.exe),0,0,0,0,42,110
2025-03-24 11:34:11,3308,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SERVICIO LOCAL,2025-03-24 09:21:32,960 (services.exe),0,0,0,0,17658,786170
2025-03-24 11:34:11,3316,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:32,960 (services.exe),9481,38602408,80,201480,842,886
2025-03-24 11:34:11,3384,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\Servicio de red,2025-03-24 09:21:32,960 (services.exe),9,4314,0,0,49092,3592826
2025-03-24 11:34:11,3476,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,DESKTOP-AOEVUGH\arman,2025-03-24 11:25:58,16688 (chrome.exe),4769,1224992,7072,5361823,164,15056
2025-03-24 11:34:11,3488,WUDFHost.exe,C:\Windows\System32\WUDFHost.exe,NT AUTHORITY\SERVICIO LOCAL,2025-03-24 09:21:32,960 (services.exe),1084,5759942,36,3408,137005,15551459
2025-03-24 11:34:11,3552,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SERVICIO LOCAL,2025-03-24 09:21:33,960 (services.exe),0,0,0,0,284,12206
2025-03-24 11:34:11,3596,NVDisplay.Container.exe,C:\Windows\System32\DriverStore\FileRepository\nvmi.inf_amd64_ca70e03e74b1e469\Display.NvContainer\NVDisplay.Container.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:32,2784 (NVDisplay.Container.exe),307,30105522,341,317897,5273,225805
2025-03-24 11:34:11,3656,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:32,960 (services.exe),5115,41659100,143,1957912,411,44420
2025-03-24 11:34:11,3780,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SERVICIO LOCAL,2025-03-24 09:21:32,960 (services.exe),0,0,0,0,988,40222
2025-03-24 11:34:11,3820,WmiPrvSE.exe,C:\Windows\System32\wbem\WmiPrvSE.exe,NT AUTHORITY\SYSTEM,2025-03-24 09:21:32,1084 (svchost.exe),16,5491020,3,356,26946,410958
